Name,AlternativeNames,DiseaseAbbreviation,Treatable_,PrevalenceSource,ModeofInheritance,IEMNosologyCode,OMIM,GeneSymbol,ProteinName,HGNCGeneSymbol,NCBIGene,GeneCards,UniProt,KEGG,EstimatedPatientNumber,TestPanel,TestPanelGroup,MetaboliteName,SampleType,Highlighted,IEMbaseHMDB,InterpretedNames,MetaNetX,CHEBI,HMDB,SwissLipids,VMH,InChIkey,InChIkey2D,Neonatal_birth_1mth_,Infancy_1_18mths_,Childhood_1_5_11yrs_,Adolescence_11_16yrs_,Adulthood__16yrs_,Lab3Global,Lab3Targeted,Lab4Global,Lab4Targeted,Lab5Global,Lab5Targeted,Lab1Targeted,Lab1Global,Lab2Targeted,Lab2Global,Lab6Targeted,Lab7Global,Lab6Global,icimdGene,VMHGene,VMHMetabolite,recon4IMDsampleType,anyTargetedPlatform,anyGlobalPlatform,modellable,feasible,feasiblityScore
Pterin-4-alpha-carbinolamine dehydratase deficiency,Primapterinuria,PCD,yes,ORPHA,Autosomal Recessive,IEM0088,264070,PCBD1,Pterin carbinolamine-4a-dehydratase / DCoH,PCBD1,5092,PCBD1,,hsa:5092,15 - 20,Functional testing,Functional testing,"Tetrahydrobiopterin loading test, BH4 loading test",,0,HMDB0000027,"(6R)-L-erythro-5,6,7,8-tetrahydrobiopterin",MNXM1365611,59560,HMDB0000027,,thbpt,FNKQXYHWGSIFBK-RPDRRWSUSA-N,FNKQXYHWGSIFBK,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,3
Pterin-4-alpha-carbinolamine dehydratase deficiency,Primapterinuria,PCD,yes,ORPHA,Autosomal Recessive,IEM0088,264070,PCBD1,Pterin carbinolamine-4a-dehydratase / DCoH,PCBD1,5092,PCBD1,,hsa:5092,15 - 20,Pterins,Pterins,Biopterin,Dried Blood Spot,1,HMDB00468,L-erythro-biopterin,MNXM1364185,15373,HMDB0000468,,,LHQIJBMDNUYRAM-DZSWIPIPSA-N,LHQIJBMDNUYRAM,-0.5,-0.5,-0.5,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0.5,0,0,3.5
Pterin-4-alpha-carbinolamine dehydratase deficiency,Primapterinuria,PCD,yes,ORPHA,Autosomal Recessive,IEM0088,264070,PCBD1,Pterin carbinolamine-4a-dehydratase / DCoH,PCBD1,5092,PCBD1,,hsa:5092,15 - 20,Pterins,Pterins,Biopterin,Urine,1,HMDB00468,L-erythro-biopterin,MNXM1364185,15373,HMDB0000468,,,LHQIJBMDNUYRAM-DZSWIPIPSA-N,LHQIJBMDNUYRAM,-0.5,-0.5,-0.5,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0.5,0,0,3.5
Pterin-4-alpha-carbinolamine dehydratase deficiency,Primapterinuria,PCD,yes,ORPHA,Autosomal Recessive,IEM0088,264070,PCBD1,Pterin carbinolamine-4a-dehydratase / DCoH,PCBD1,5092,PCBD1,,hsa:5092,15 - 20,Pterins,Pterins,Neopterin,Urine,1,HMDB00845,D-erythro-neopterin,MNXM1364142,,HMDB0000838,,,BMQYVXCPAOLZOK-UHFFFAOYSA-N,BMQYVXCPAOLZOK,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0.5,0,0,3.5
Pterin-4-alpha-carbinolamine dehydratase deficiency,Primapterinuria,PCD,yes,ORPHA,Autosomal Recessive,IEM0088,264070,PCBD1,Pterin carbinolamine-4a-dehydratase / DCoH,PCBD1,5092,PCBD1,,hsa:5092,15 - 20,Pterins,Pterins,Primapterin,Dried Blood Spot,1,HMDB02263,primapterin,MNXM1364132,74689,HMDB0002263,,,LNXRKRFGNHXANN-UHFFFAOYSA-N,LNXRKRFGNHXANN,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0.5,1,0,3.5
Pterin-4-alpha-carbinolamine dehydratase deficiency,Primapterinuria,PCD,yes,ORPHA,Autosomal Recessive,IEM0088,264070,PCBD1,Pterin carbinolamine-4a-dehydratase / DCoH,PCBD1,5092,PCBD1,,hsa:5092,15 - 20,Pterins,Pterins,Primapterin,Urine,1,HMDB02263,primapterin,MNXM1364132,74689,HMDB0002263,,,LNXRKRFGNHXANN-UHFFFAOYSA-N,LNXRKRFGNHXANN,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0.5,1,0,3.5
Pterin-4-alpha-carbinolamine dehydratase deficiency,Primapterinuria,PCD,yes,ORPHA,Autosomal Recessive,IEM0088,264070,PCBD1,Pterin carbinolamine-4a-dehydratase / DCoH,PCBD1,5092,PCBD1,,hsa:5092,15 - 20,Routine tests,Polyols,Glucose,Plasma,0,HMDB0000122,beta-D-glucose,MNXM1364512,15903,HMDB0000122,,M01388,WQZGKKKJIJFFOK-VFUOTHLCSA-N,WQZGKKKJIJFFOK,0,0,0.5,0.5,0.5,0,1,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1,1,4
Pterin-4-alpha-carbinolamine dehydratase deficiency,Primapterinuria,PCD,yes,ORPHA,Autosomal Recessive,IEM0088,264070,PCBD1,Pterin carbinolamine-4a-dehydratase / DCoH,PCBD1,5092,PCBD1,,hsa:5092,15 - 20,Routine tests,Routine tests,Magnesium,Plasma,0,HMDB00547,Mg(2+),MNXM653,176599,HMDB0000547,,mg2,JLVVSXFLKOJNIY-UHFFFAOYSA-N,JLVVSXFLKOJNIY,0,0,-0.5,-0.5,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,3
Autosomal dominant GTP cyclohydrolase 1 deficiency,"Segawa disease, Dopa-responsive dystonia",GTPCH-DRD,yes,ORPHA,Autosomal Dominant,IEM0084,600225,GCH1,GTP cyclohydrolase I,GCH1,2643,GCH1,,hsa:2643,15 - 20,Amino acids,Amino acids,Phenylalanine,Plasma,1,HMDB00159,L-phenylalanine,MNXM741664,17295,HMDB0000159,,phe_L,COLNVLDHVKWLRT-QMMMGPOBSA-N,COLNVLDHVKWLRT,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0.5,1,1,4.5
Autosomal dominant GTP cyclohydrolase 1 deficiency,"Segawa disease, Dopa-responsive dystonia",GTPCH-DRD,yes,ORPHA,Autosomal Dominant,IEM0084,600225,GCH1,GTP cyclohydrolase I,GCH1,2643,GCH1,,hsa:2643,15 - 20,Biogenic amines,Biogenic amines,5-Hydroxyindoleacetic acid,Cerebrospinal Fluid,0,HMDB0000763,(5-hydroxyindol-3-yl)acetate,MNXM732179,27823,HMDB0000763,,5hoxindoa,DUUGKQCEGZLZNO-UHFFFAOYSA-M,DUUGKQCEGZLZNO,-0.5,-0.5,-0.5,-0.5,-0.5,1,1,1,1,1,0,0,0,0,0,1,0,0,1,1,1,0,1,0.5,1,0,3.5
Autosomal dominant GTP cyclohydrolase 1 deficiency,"Segawa disease, Dopa-responsive dystonia",GTPCH-DRD,yes,ORPHA,Autosomal Dominant,IEM0084,600225,GCH1,GTP cyclohydrolase I,GCH1,2643,GCH1,,hsa:2643,15 - 20,Biogenic amines,Organic acids,Homovanillic acid,Cerebrospinal Fluid,0,HMDB0000118,homovanillate,MNXM3287,133744,HMDB0000118,,homoval,QRMZSPFSDQBLIX-UHFFFAOYSA-M,QRMZSPFSDQBLIX,-1,-1,-1,-1,-1,0,1,1,1,1,1,0,0,0,1,1,0,0,1,1,1,0,1,0.5,1,0,3.5
Autosomal dominant GTP cyclohydrolase 1 deficiency,"Segawa disease, Dopa-responsive dystonia",GTPCH-DRD,yes,ORPHA,Autosomal Dominant,IEM0084,600225,GCH1,GTP cyclohydrolase I,GCH1,2643,GCH1,,hsa:2643,15 - 20,Functional testing,Functional testing,Phe loading test,,1,HMDB00159,L-phenylalanine,MNXM741664,17295,HMDB0000159,,phe_L,COLNVLDHVKWLRT-QMMMGPOBSA-N,COLNVLDHVKWLRT,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0.5,1,1,4.5
Autosomal dominant GTP cyclohydrolase 1 deficiency,"Segawa disease, Dopa-responsive dystonia",GTPCH-DRD,yes,ORPHA,Autosomal Dominant,IEM0084,600225,GCH1,GTP cyclohydrolase I,GCH1,2643,GCH1,,hsa:2643,15 - 20,Pterins,Pterins,Biopterin,Cerebrospinal Fluid,1,HMDB00468,L-erythro-biopterin,MNXM1364185,15373,HMDB0000468,,,LHQIJBMDNUYRAM-DZSWIPIPSA-N,LHQIJBMDNUYRAM,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0.5,0,0,2.5
Autosomal dominant GTP cyclohydrolase 1 deficiency,"Segawa disease, Dopa-responsive dystonia",GTPCH-DRD,yes,ORPHA,Autosomal Dominant,IEM0084,600225,GCH1,GTP cyclohydrolase I,GCH1,2643,GCH1,,hsa:2643,15 - 20,Pterins,Pterins,Neopterin,Cerebrospinal Fluid,1,HMDB00845,D-erythro-neopterin,MNXM1364142,,HMDB0000838,,,BMQYVXCPAOLZOK-UHFFFAOYSA-N,BMQYVXCPAOLZOK,-1,-1,-1,-1,-1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0.5,0,0,2.5
Sepiapterin reductase deficiency,,SR,yes,ORPHA,Autosomal Recessive,IEM0086,182125,SPR,Sepiapterin reductase,SPR,6697,SPR,,hsa:6697,15 - 20,Amino acids,Amino acids,Phenylalanine,Plasma,1,HMDB00159,L-phenylalanine,MNXM741664,17295,HMDB0000159,,phe_L,COLNVLDHVKWLRT-QMMMGPOBSA-N,COLNVLDHVKWLRT,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0.5,1,1,4.5
Sepiapterin reductase deficiency,,SR,yes,ORPHA,Autosomal Recessive,IEM0086,182125,SPR,Sepiapterin reductase,SPR,6697,SPR,,hsa:6697,15 - 20,Biogenic amines,Biogenic amines,5-Hydroxyindoleacetic acid,Cerebrospinal Fluid,1,HMDB0000763,(5-hydroxyindol-3-yl)acetate,MNXM732179,27823,HMDB0000763,,5hoxindoa,DUUGKQCEGZLZNO-UHFFFAOYSA-M,DUUGKQCEGZLZNO,-3,-3,-3,-3,-2,1,1,1,1,1,0,0,0,0,0,1,0,0,1,1,1,0,1,0.5,1,0,3.5
Sepiapterin reductase deficiency,,SR,yes,ORPHA,Autosomal Recessive,IEM0086,182125,SPR,Sepiapterin reductase,SPR,6697,SPR,,hsa:6697,15 - 20,Biogenic amines,Organic acids,Homovanillic acid,Cerebrospinal Fluid,1,HMDB0000118,homovanillate,MNXM3287,133744,HMDB0000118,,homoval,QRMZSPFSDQBLIX-UHFFFAOYSA-M,QRMZSPFSDQBLIX,-3,-3,-3,-3,-3,0,1,1,1,1,1,0,0,0,1,1,0,0,1,1,1,0,1,0.5,1,0,3.5
Sepiapterin reductase deficiency,,SR,yes,ORPHA,Autosomal Recessive,IEM0086,182125,SPR,Sepiapterin reductase,SPR,6697,SPR,,hsa:6697,15 - 20,Functional testing,Functional testing,Phe loading test,,0,HMDB00159,L-phenylalanine,MNXM741664,17295,HMDB0000159,,phe_L,COLNVLDHVKWLRT-QMMMGPOBSA-N,COLNVLDHVKWLRT,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0.5,1,1,4.5
Sepiapterin reductase deficiency,,SR,yes,ORPHA,Autosomal Recessive,IEM0086,182125,SPR,Sepiapterin reductase,SPR,6697,SPR,,hsa:6697,15 - 20,Pterins,Pterins,Biopterin,Cerebrospinal Fluid,1,HMDB00468,L-erythro-biopterin,MNXM1364185,15373,HMDB0000468,,,LHQIJBMDNUYRAM-DZSWIPIPSA-N,LHQIJBMDNUYRAM,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0.5,0,0,2.5
Sepiapterin reductase deficiency,,SR,yes,ORPHA,Autosomal Recessive,IEM0086,182125,SPR,Sepiapterin reductase,SPR,6697,SPR,,hsa:6697,15 - 20,Pterins,Pterins,Dihydrobiopterin,Cerebrospinal Fluid,1,HMDB00038,"L-erythro-7,8-dihydrobiopterin",MNXM1377426,43029,HMDB0000038,,CE2705,FEMXZDUTFRTWPE-DZSWIPIPSA-N,FEMXZDUTFRTWPE,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,2
Sepiapterin reductase deficiency,,SR,yes,ORPHA,Autosomal Recessive,IEM0086,182125,SPR,Sepiapterin reductase,SPR,6697,SPR,,hsa:6697,15 - 20,Pterins,Pterins,Sepiapterin,Cerebrospinal Fluid,1,HMDB00238,L-sepiapterin,MNXM1002,16095,HMDB0000238,,spaptrn,VPVOXUSPXFPWBN-VKHMYHEASA-N,VPVOXUSPXFPWBN,2,2,2,2,2,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,0.5,1,0,3.5
Sepiapterin reductase deficiency,,SR,yes,ORPHA,Autosomal Recessive,IEM0086,182125,SPR,Sepiapterin reductase,SPR,6697,SPR,,hsa:6697,15 - 20,Pterins,Pterins,Sepiapterin,Urine,1,HMDB00238,L-sepiapterin,MNXM1002,16095,HMDB0000238,,spaptrn,VPVOXUSPXFPWBN-VKHMYHEASA-N,VPVOXUSPXFPWBN,0,2,2,2,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,0.5,1,1,4.5
Sepiapterin reductase deficiency,,SR,yes,ORPHA,Autosomal Recessive,IEM0086,182125,SPR,Sepiapterin reductase,SPR,6697,SPR,,hsa:6697,15 - 20,Pterins,Pterins,Biopterin,Urine,0,HMDB00468,L-erythro-biopterin,MNXM1364185,15373,HMDB0000468,,,LHQIJBMDNUYRAM-DZSWIPIPSA-N,LHQIJBMDNUYRAM,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0.5,0,0,3.5
Sepiapterin reductase deficiency,,SR,yes,ORPHA,Autosomal Recessive,IEM0086,182125,SPR,Sepiapterin reductase,SPR,6697,SPR,,hsa:6697,15 - 20,Pterins,Pterins,Neopterin,Cerebrospinal Fluid,0,HMDB00845,D-erythro-neopterin,MNXM1364142,,HMDB0000838,,,BMQYVXCPAOLZOK-UHFFFAOYSA-N,BMQYVXCPAOLZOK,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0.5,0,0,2.5
Sepiapterin reductase deficiency,,SR,yes,ORPHA,Autosomal Recessive,IEM0086,182125,SPR,Sepiapterin reductase,SPR,6697,SPR,,hsa:6697,15 - 20,Pterins,Pterins,Neopterin,Dried Blood Spot,0,HMDB00845,D-erythro-neopterin,MNXM1364142,,HMDB0000838,,,BMQYVXCPAOLZOK-UHFFFAOYSA-N,BMQYVXCPAOLZOK,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0.5,0,0,3.5
Sepiapterin reductase deficiency,,SR,yes,ORPHA,Autosomal Recessive,IEM0086,182125,SPR,Sepiapterin reductase,SPR,6697,SPR,,hsa:6697,15 - 20,Pterins,Pterins,Neopterin,Urine,0,HMDB00845,D-erythro-neopterin,MNXM1364142,,HMDB0000838,,,BMQYVXCPAOLZOK-UHFFFAOYSA-N,BMQYVXCPAOLZOK,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0.5,0,0,3.5
Sepiapterin reductase deficiency,,SR,yes,ORPHA,Autosomal Recessive,IEM0086,182125,SPR,Sepiapterin reductase,SPR,6697,SPR,,hsa:6697,15 - 20,Routine tests,Routine tests,Prolactin,Plasma,1,,Prolactin,MNXM78139,81580,,,,,,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,2
Primary carnitine deficiency,Organic cation carnitine transporter 2 deficiency,OCTN2,yes,ORPHA,Autosomal Recessive,IEM0627,212140,SLC22A5,Organic cation carnitine transporter 2,SLC22A5,6584,SLC22A5,,hsa:6584,10 - 15,Carnitine and acylcarnitines,Carnitine and acylcarnitines,C16:0-Acylcarnitine,Dried Blood Spot,1,,O-hexadecanoyl-(R)-carnitine,MNXM1378302,17490,HMDB0000222,SLM:000001044,hdcecrn,XOMRRQXKHMYMOC-OAQYLSRUSA-N,XOMRRQXKHMYMOC,-1,-1,-1,-1,-1,1,0,0,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,0.5,1,1,4.5
Primary carnitine deficiency,Organic cation carnitine transporter 2 deficiency,OCTN2,yes,ORPHA,Autosomal Recessive,IEM0627,212140,SLC22A5,Organic cation carnitine transporter 2,SLC22A5,6584,SLC22A5,,hsa:6584,10 - 15,Carnitine and acylcarnitines,Carnitine and acylcarnitines,C16:0-Acylcarnitine,Plasma,1,,O-hexadecanoyl-(R)-carnitine,MNXM1378302,17490,HMDB0000222,SLM:000001044,hdcecrn,XOMRRQXKHMYMOC-OAQYLSRUSA-N,XOMRRQXKHMYMOC,-1,-1,-1,-1,-1,1,0,0,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,0.5,1,1,4.5
Primary carnitine deficiency,Organic cation carnitine transporter 2 deficiency,OCTN2,yes,ORPHA,Autosomal Recessive,IEM0627,212140,SLC22A5,Organic cation carnitine transporter 2,SLC22A5,6584,SLC22A5,,hsa:6584,10 - 15,Carnitine and acylcarnitines,Carnitine and acylcarnitines,C18:0-Acylcarnitine,Dried Blood Spot,1,HMDB00848,O-octadecanoyl-(R)-carnitine,MNXM1104916,181224,HMDB0000848,SLM:000390019,octdececrn,FNPHNLNTJNMAEE-HSZRJFAPSA-N,FNPHNLNTJNMAEE,-1,-1,-1,-1,-1,1,0,0,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0.5,1,1,4.5
Primary carnitine deficiency,Organic cation carnitine transporter 2 deficiency,OCTN2,yes,ORPHA,Autosomal Recessive,IEM0627,212140,SLC22A5,Organic cation carnitine transporter 2,SLC22A5,6584,SLC22A5,,hsa:6584,10 - 15,Carnitine and acylcarnitines,Carnitine and acylcarnitines,C18:0-Acylcarnitine,Plasma,1,HMDB00848,O-octadecanoyl-(R)-carnitine,MNXM1104916,181224,HMDB0000848,SLM:000390019,octdececrn,FNPHNLNTJNMAEE-HSZRJFAPSA-N,FNPHNLNTJNMAEE,-1,-1,-1,-1,-1,1,0,0,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0.5,1,1,4.5
Primary carnitine deficiency,Organic cation carnitine transporter 2 deficiency,OCTN2,yes,ORPHA,Autosomal Recessive,IEM0627,212140,SLC22A5,Organic cation carnitine transporter 2,SLC22A5,6584,SLC22A5,,hsa:6584,10 - 15,Carnitine and acylcarnitines,Carnitine and acylcarnitines,C18:1-Acylcarnitine,Dried Blood Spot,1,HMDB0006351,O-[(11E)-octadecenoyl]-D-carnitine,MNXM1378381,136372,HMDB0006207,,,HOAMADDCQBUDDY-YSESTWPTSA-N,HOAMADDCQBUDDY,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,2
Primary carnitine deficiency,Organic cation carnitine transporter 2 deficiency,OCTN2,yes,ORPHA,Autosomal Recessive,IEM0627,212140,SLC22A5,Organic cation carnitine transporter 2,SLC22A5,6584,SLC22A5,,hsa:6584,10 - 15,Carnitine and acylcarnitines,Carnitine and acylcarnitines,C18:1-Acylcarnitine,Plasma,1,HMDB0006351,O-[(11E)-octadecenoyl]-D-carnitine,MNXM1378381,136372,HMDB0006207,,,HOAMADDCQBUDDY-YSESTWPTSA-N,HOAMADDCQBUDDY,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,2
Primary carnitine deficiency,Organic cation carnitine transporter 2 deficiency,OCTN2,yes,ORPHA,Autosomal Recessive,IEM0627,212140,SLC22A5,Organic cation carnitine transporter 2,SLC22A5,6584,SLC22A5,,hsa:6584,10 - 15,Carnitine and acylcarnitines,Carnitine and acylcarnitines,C18:2-Acylcarnitine,Dried Blood Spot,1,HMDB06461,Linoelaidylcarnitine,MNXM1381126,,HMDB0006461,,,MJLXQSQYKZWZCB-AKNKGCNLSA-N,MJLXQSQYKZWZCB,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0.5,0,0,3.5
Primary carnitine deficiency,Organic cation carnitine transporter 2 deficiency,OCTN2,yes,ORPHA,Autosomal Recessive,IEM0627,212140,SLC22A5,Organic cation carnitine transporter 2,SLC22A5,6584,SLC22A5,,hsa:6584,10 - 15,Carnitine and acylcarnitines,Carnitine and acylcarnitines,C18:2-Acylcarnitine,Plasma,1,HMDB06461,Linoelaidylcarnitine,MNXM1381126,,HMDB0006461,,,MJLXQSQYKZWZCB-AKNKGCNLSA-N,MJLXQSQYKZWZCB,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0.5,0,0,3.5
Primary carnitine deficiency,Organic cation carnitine transporter 2 deficiency,OCTN2,yes,ORPHA,Autosomal Recessive,IEM0627,212140,SLC22A5,Organic cation carnitine transporter 2,SLC22A5,6584,SLC22A5,,hsa:6584,10 - 15,Carnitine and acylcarnitines,Carnitine and acylcarnitines,"Carnitine, free",Dried Blood Spot,1,HMDB0000062,(R)-carnitine,MNXM1105737,16347,HMDB0000062,,,PHIQHXFUZVPYII-ZCFIWIBFSA-N,PHIQHXFUZVPYII,-3,-3,-3,-3,-3,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,0,1,1,0.5,0,0,3.5
Primary carnitine deficiency,Organic cation carnitine transporter 2 deficiency,OCTN2,yes,ORPHA,Autosomal Recessive,IEM0627,212140,SLC22A5,Organic cation carnitine transporter 2,SLC22A5,6584,SLC22A5,,hsa:6584,10 - 15,Carnitine and acylcarnitines,Carnitine and acylcarnitines,"Carnitine, free",Plasma,1,HMDB0000062,(R)-carnitine,MNXM1105737,16347,HMDB0000062,,,PHIQHXFUZVPYII-ZCFIWIBFSA-N,PHIQHXFUZVPYII,-1,-1,-1,-1,-1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,0,1,1,0.5,0,0,3.5
Primary carnitine deficiency,Organic cation carnitine transporter 2 deficiency,OCTN2,yes,ORPHA,Autosomal Recessive,IEM0627,212140,SLC22A5,Organic cation carnitine transporter 2,SLC22A5,6584,SLC22A5,,hsa:6584,10 - 15,Carnitine and acylcarnitines,Carnitine and acylcarnitines,"Carnitine, free",Urine,1,HMDB0000062,(R)-carnitine,MNXM1105737,16347,HMDB0000062,,,PHIQHXFUZVPYII-ZCFIWIBFSA-N,PHIQHXFUZVPYII,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,0,1,1,0.5,0,0,3.5
Primary carnitine deficiency,Organic cation carnitine transporter 2 deficiency,OCTN2,yes,ORPHA,Autosomal Recessive,IEM0627,212140,SLC22A5,Organic cation carnitine transporter 2,SLC22A5,6584,SLC22A5,,hsa:6584,10 - 15,Carnitine and acylcarnitines,Carnitine and acylcarnitines,Long-chain acylcarnitine,Dried Blood Spot,0,,,,,,,,,,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,2
Primary carnitine deficiency,Organic cation carnitine transporter 2 deficiency,OCTN2,yes,ORPHA,Autosomal Recessive,IEM0627,212140,SLC22A5,Organic cation carnitine transporter 2,SLC22A5,6584,SLC22A5,,hsa:6584,10 - 15,Carnitine and acylcarnitines,Carnitine and acylcarnitines,Long-chain acylcarnitine,Plasma,0,,,,,,,,,,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,2
Primary carnitine deficiency,Organic cation carnitine transporter 2 deficiency,OCTN2,yes,ORPHA,Autosomal Recessive,IEM0627,212140,SLC22A5,Organic cation carnitine transporter 2,SLC22A5,6584,SLC22A5,,hsa:6584,10 - 15,Enzyme testing,Enzyme testing,Creatine kinase,Plasma,0,,,,,,,,,,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,2
Primary carnitine deficiency,Organic cation carnitine transporter 2 deficiency,OCTN2,yes,ORPHA,Autosomal Recessive,IEM0627,212140,SLC22A5,Organic cation carnitine transporter 2,SLC22A5,6584,SLC22A5,,hsa:6584,10 - 15,Enzyme testing,Enzyme testing,Transaminase,Plasma,0,,,,,,,,,,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,2
Primary carnitine deficiency,Organic cation carnitine transporter 2 deficiency,OCTN2,yes,ORPHA,Autosomal Recessive,IEM0627,212140,SLC22A5,Organic cation carnitine transporter 2,SLC22A5,6584,SLC22A5,,hsa:6584,10 - 15,Fatty acids and ketones,Fatty acids and ketones,"Ketones, during hypoglycemia","Plasma, Urine",0,,,,,,,,,,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,2
Primary carnitine deficiency,Organic cation carnitine transporter 2 deficiency,OCTN2,yes,ORPHA,Autosomal Recessive,IEM0627,212140,SLC22A5,Organic cation carnitine transporter 2,SLC22A5,6584,SLC22A5,,hsa:6584,10 - 15,Organic acids,Organic acids,Adipic acid,Urine,1,HMDB00448,hexanedioate,MNXM2800,17128,HMDB0000448,SLM:000000720,adpac,WNLRTRBMVRJNCN-UHFFFAOYSA-L,WNLRTRBMVRJNCN,0.5,0.5,0.5,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,1,1,1,1,1,0.5,1,1,4.5
Primary carnitine deficiency,Organic cation carnitine transporter 2 deficiency,OCTN2,yes,ORPHA,Autosomal Recessive,IEM0627,212140,SLC22A5,Organic cation carnitine transporter 2,SLC22A5,6584,SLC22A5,,hsa:6584,10 - 15,Organic acids,Organic acids,Sebacic acid,Urine,1,HMDB0000792,decanedioate,MNXM730743,41865,HMDB0000792,SLM:000000722,sebacid,CXMXRPHRNRROMY-UHFFFAOYSA-L,CXMXRPHRNRROMY,0.5,0.5,0.5,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0,1,1,1,1,1,0.5,1,1,4.5
Primary carnitine deficiency,Organic cation carnitine transporter 2 deficiency,OCTN2,yes,ORPHA,Autosomal Recessive,IEM0627,212140,SLC22A5,Organic cation carnitine transporter 2,SLC22A5,6584,SLC22A5,,hsa:6584,10 - 15,Organic acids,Organic acids,Suberic acid,Urine,1,HMDB00893,octanedioate,MNXM12964,132953,HMDB0000837,SLM:000000721,subeac,TYFQFVWCELRYAO-UHFFFAOYSA-L,TYFQFVWCELRYAO,0.5,0.5,0.5,0,0,0,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,0.5,1,1,4.5
Primary carnitine deficiency,Organic cation carnitine transporter 2 deficiency,OCTN2,yes,ORPHA,Autosomal Recessive,IEM0627,212140,SLC22A5,Organic cation carnitine transporter 2,SLC22A5,6584,SLC22A5,,hsa:6584,10 - 15,Organic acids,Organic acids,C6-C10 Dicarboxylic acids,Urine,0,HMDB00691,malonate,MNXM730881,15792,HMDB0000691,SLM:000000866,HC00319,OFOBLEOULBTSOW-UHFFFAOYSA-L,OFOBLEOULBTSOW,0.5,0.5,0.5,0,0,0,1,1,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1,0.5,1,1,4.5
